"STATION","NAME","DATE","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00190120","AMHERST, MA US","2015-05-29",,"0.00","0.0","0.0","83","52","60"
"USC00190120","AMHERST, MA US","2015-05-30",,"0.00","0.0","0.0","83","52","62"
"USC00190120","AMHERST, MA US","2015-05-31",,"0.00","0.0","0.0","84","62","68"
"USC00190120","AMHERST, MA US","2015-06-01",,"0.41","0.0","0.0","73","48","49"
"USC00190120","AMHERST, MA US","2015-06-02",,"1.59","0.0","0.0","52","46","47"
"USC00190120","AMHERST, MA US","2015-06-03",,"0.04","0.0","0.0","54","44","52"
"USC00190120","AMHERST, MA US","2015-06-04",,"0.00","0.0","0.0","65","52","54"
"USC00190120","AMHERST, MA US","2015-06-05",,"0.00","0.0","0.0","69","50","54"
"USC00190120","AMHERST, MA US","2015-06-06",,"0.00","0.0","0.0","77","54","61"
"USC00190120","AMHERST, MA US","2015-06-07",,"0.00","0.0","0.0","73","40","48"
"USC00190120","AMHERST, MA US","2015-06-08",,"0.00","0.0","0.0","74","48","60"
"USC00190120","AMHERST, MA US","2015-06-09",,"0.61","0.0","0.0","74","60","66"
"USC00190120","AMHERST, MA US","2015-06-10",,"0.13","0.0","0.0","78","53","60"
"USC00190120","AMHERST, MA US","2015-06-11",,"0.00","0.0","0.0","81","53","70"
"USC00190120","AMHERST, MA US","2015-06-12",,"0.00","0.0","0.0","86","58","61"
"USC00190120","AMHERST, MA US","2015-06-13",,"0.20","0.0","0.0","85","61","68"
"USC00190120","AMHERST, MA US","2015-06-14",,"0.00","0.0","0.0","83","57","61"
"USC00190120","AMHERST, MA US","2015-06-15",,"1.70","0.0","0.0","84","59","60"
"USC00190120","AMHERST, MA US","2015-06-16",,"0.65","0.0","0.0","63","57","58"
"USC00190120","AMHERST, MA US","2015-06-17",,"0.00","0.0","0.0","75","56","64"
"USC00190120","AMHERST, MA US","2015-06-18",,"0.00","0.0","0.0","74","54","57"
"USC00190120","AMHERST, MA US","2015-06-19",,"0.00","0.0","0.0","74","57","65"
"USC00190120","AMHERST, MA US","2015-06-20",,"0.00","0.0","0.0","83","50","55"
"USC00190120","AMHERST, MA US","2015-06-21",,"0.45","0.0","0.0","75","55","61"
"USC00190120","AMHERST, MA US","2015-06-22",,"0.60","0.0","0.0","85","55","73"
"USC00190120","AMHERST, MA US","2015-06-23",,"0.00","0.0","0.0","84","60","64"
"USC00190120","AMHERST, MA US","2015-06-24",,"0.06","0.0","0.0","88","60","68"
"USC00190120","AMHERST, MA US","2015-06-25",,"0.00","0.0","0.0","81","54","59"
"USC00190120","AMHERST, MA US","2015-06-26",,"0.00","0.0","0.0","81","54","60"
"USC00190120","AMHERST, MA US","2015-06-27",,"0.00","0.0","0.0","77","53","57"
"USC00190120","AMHERST, MA US","2015-06-28",,"1.39","0.0","0.0","72","55","56"
"USC00190120","AMHERST, MA US","2015-06-29",,"0.27","0.0","0.0","61","53","54"
"USC00190120","AMHERST, MA US","2015-06-30",,"0.00","0.0","0.0","73","54","59"
"USC00190120","AMHERST, MA US","2015-07-01",,"0.36","0.0","0.0","80","59","66"
"USC00190120","AMHERST, MA US","2015-07-02",,"0.31","0.0","0.0","81","55","61"
"USC00190120","AMHERST, MA US","2015-07-03",,"0.00",,,"77","54","57"
"USC00190120","AMHERST, MA US","2015-07-04",,"0.00","0.0","0.0","79","54","57"
"USC00190120","AMHERST, MA US","2015-07-05",,"0.13","0.0","0.0","69","55","57"
"USC00190120","AMHERST, MA US","2015-07-06",,"0.00","0.0","0.0","84","57","60"
"USC00190120","AMHERST, MA US","2015-07-07",,"0.00","0.0","0.0","84","60","71"
"USC00190120","AMHERST, MA US","2015-07-08",,"0.19","0.0","0.0","79","69","72"
"USC00190120","AMHERST, MA US","2015-07-09",,"0.00","0.0","0.0","84","61","62"
"USC00190120","AMHERST, MA US","2015-07-10",,"1.32","0.0","0.0","77","62","66"
"USC00190120","AMHERST, MA US","2015-07-11",,"0.00","0.0","0.0","82","56","59"
"USC00190120","AMHERST, MA US","2015-07-12",,"0.00","0.0","0.0","86","58","62"
"USC00190120","AMHERST, MA US","2015-07-13",,"0.00","0.0","0.0","89","62","68"
"USC00190120","AMHERST, MA US","2015-07-14",,"0.01","0.0","0.0","85","65","67"
"USC00190120","AMHERST, MA US","2015-07-15",,"0.40","0.0","0.0","80","67","71"
"USC00190120","AMHERST, MA US","2015-07-16",,"0.00","0.0","0.0","81","56","60"
"USC00190120","AMHERST, MA US","2015-07-17",,"0.00","0.0","0.0","77","50","54"
"USC00190120","AMHERST, MA US","2015-07-18",,"0.12","0.0","0.0","80","54","66"
"USC00190120","AMHERST, MA US","2015-07-19",,"0.06","0.0","0.0","80","66","72"
"USC00190120","AMHERST, MA US","2015-07-20",,"0.05","0.0","0.0","89","69","72"
"USC00190120","AMHERST, MA US","2015-07-21",,"0.00","0.0","0.0","88","63","66"
"USC00190120","AMHERST, MA US","2015-07-22",,"0.00","0.0","0.0","88","57","63"
"USC00190120","AMHERST, MA US","2015-07-23",,"0.00","0.0","0.0","81","55","62"
"USC00190120","AMHERST, MA US","2015-07-24",,"0.00","0.0","0.0","80","53","57"
"USC00190120","AMHERST, MA US","2015-07-25",,"0.00","0.0","0.0","81","54","58"
"USC00190120","AMHERST, MA US","2015-07-26",,"0.00","0.0","0.0","80","57","66"
"USC00190120","AMHERST, MA US","2015-07-27",,"0.20","0.0","0.0","81","57","64"
"USC00190120","AMHERST, MA US","2015-07-28",,"0.03","0.0","0.0","82","63","66"
"USC00190120","AMHERST, MA US","2015-07-29",,"0.03","0.0","0.0","89","65","65"
"USC00190120","AMHERST, MA US","2015-07-30",,"0.00","0.0","0.0","91","64","68"
"USC00190120","AMHERST, MA US","2015-07-31",,"0.81","0.0","0.0","86","64","66"
"USC00190120","AMHERST, MA US","2015-08-01",,"0.00","0.0","0.0","84","59","63"
"USC00190120","AMHERST, MA US","2015-08-02",,"0.00","0.0","0.0","83","55","59"
"USC00190120","AMHERST, MA US","2015-08-03",,"0.00","0.0","0.0","85","59","68"
"USC00190120","AMHERST, MA US","2015-08-04",,"0.04","0.0","0.0","88","68","70"
"USC00190120","AMHERST, MA US","2015-08-05",,"0.43","0.0","0.0","84","57","59"
"USC00190120","AMHERST, MA US","2015-08-06",,"0.00","0.0","0.0","80","53","59"
"USC00190120","AMHERST, MA US","2015-08-07",,"0.00","0.0","0.0","78","54","58"
"USC00190120","AMHERST, MA US","2015-08-08",,"0.00","0.0","0.0","81","54","61"
"USC00190120","AMHERST, MA US","2015-08-09",,"0.00","0.0","0.0","81","57","62"
"USC00190120","AMHERST, MA US","2015-08-10",,"0.00","0.0","0.0","80","58","66"
"USC00190120","AMHERST, MA US","2015-08-11",,"0.00","0.0","0.0","83","66","68"
"USC00190120","AMHERST, MA US","2015-08-12",,"0.92","0.0","0.0","78","61","64"
"USC00190120","AMHERST, MA US","2015-08-13",,"0.00","0.0","0.0","82","56","60"
"USC00190120","AMHERST, MA US","2015-08-14",,"0.00","0.0","0.0","81","53","56"
"USC00190120","AMHERST, MA US","2015-08-15",,"0.00","0.0","0.0","85","56","66"
"USC00190120","AMHERST, MA US","2015-08-16",,"0.48","0.0","0.0","87","65","66"
"USC00190120","AMHERST, MA US","2015-08-17",,"0.00","0.0","0.0","87","65","65"
"USC00190120","AMHERST, MA US","2015-08-18",,"0.17","0.0","0.0","90","65","67"
"USC00190120","AMHERST, MA US","2015-08-19",,"0.00","0.0","0.0","91","67","73"
"USC00190120","AMHERST, MA US","2015-08-20",,"0.00","0.0","0.0","87","69","73"
"USC00190120","AMHERST, MA US","2015-08-21",,"0.06","0.0","0.0","87","70","70"
"USC00190120","AMHERST, MA US","2015-08-22",,"0.65","0.0","0.0","79","58","59"
"USC00190120","AMHERST, MA US","2015-08-23",,"0.00","0.0","0.0","83","58","63"
"USC00190120","AMHERST, MA US","2015-08-24",,"0.03","0.0","0.0","77","63","70"
"USC00190120","AMHERST, MA US","2015-08-25",,"0.00","0.0","0.0","85","70","71"
"USC00190120","AMHERST, MA US","2015-08-26",,"1.59","0.0","0.0","85","61","62"
"USC00190120","AMHERST, MA US","2015-08-27",,"0.00","0.0","0.0","78","52","58"
"USC00190120","AMHERST, MA US","2015-08-28",,"0.00","0.0","0.0","77","51","54"
"USC00190120","AMHERST, MA US","2015-08-29",,"0.00","0.0","0.0","78","51","52"
"USC00190120","AMHERST, MA US","2015-08-30",,"0.00","0.0","0.0","80","52","60"
"USC00190120","AMHERST, MA US","2015-08-31",,"0.00","0.0","0.0","83","60","63"
"USC00190120","AMHERST, MA US","2015-09-01",,"0.00","0.0","0.0","86","58","61"
"USC00190120","AMHERST, MA US","2015-09-02",,"0.00","0.0","0.0","85","57","59"
"USC00190120","AMHERST, MA US","2015-09-03",,"0.00","0.0","0.0","88","59","63"
"USC00190120","AMHERST, MA US","2015-09-04",,"0.00","0.0","0.0","88","63","69"
"USC00190120","AMHERST, MA US","2015-09-05",,"0.00","0.0","0.0","79","51","53"
"USC00190120","AMHERST, MA US","2015-09-06",,"0.00","0.0","0.0","81","51","56"
"USC00190120","AMHERST, MA US","2015-09-07",,"0.00","0.0","0.0","86","55","58"
"USC00190120","AMHERST, MA US","2015-09-08",,"0.00","0.0","0.0","90","58","66"
"USC00190120","AMHERST, MA US","2015-09-09",,"0.00","0.0","0.0","93","66","75"
"USC00190120","AMHERST, MA US","2015-09-10",,"0.78","0.0","0.0","91","69","69"
"USC00190120","AMHERST, MA US","2015-09-11",,"0.68","0.0","0.0","74","60","60"
"USC00190120","AMHERST, MA US","2015-09-12",,"0.05","0.0","0.0","78","57","57"
"USC00190120","AMHERST, MA US","2015-09-13",,"0.16","0.0","0.0","79","57","63"
"USC00190120","AMHERST, MA US","2015-09-14",,"0.72","0.0","0.0","71","53","56"
"USC00190120","AMHERST, MA US","2015-09-15",,"0.00","0.0","0.0","69","49","51"
"USC00190120","AMHERST, MA US","2015-09-16",,"0.00","0.0","0.0","82","51","55"
"USC00190120","AMHERST, MA US","2015-09-17",,"0.00","0.0","0.0","83","55","56"
"USC00190120","AMHERST, MA US","2015-09-18",,"0.00","0.0","0.0","85","53","55"
"USC00190120","AMHERST, MA US","2015-09-19",,"0.00","0.0","0.0","84","55","62"
"USC00190120","AMHERST, MA US","2015-09-20",,"0.00","0.0","0.0","80","62","65"
"USC00190120","AMHERST, MA US","2015-09-21",,"0.00","0.0","0.0","71","45","48"
"USC00190120","AMHERST, MA US","2015-09-22",,"0.00","0.0","0.0","70","48","53"
"USC00190120","AMHERST, MA US","2015-09-23",,"0.00","0.0","0.0","69","45","48"
"USC00190120","AMHERST, MA US","2015-09-24",,"0.00","0.0","0.0","76","47","48"
"USC00190120","AMHERST, MA US","2015-09-25",,"0.00","0.0","0.0","78","46","51"
"USC00190120","AMHERST, MA US","2015-09-26",,"0.00","0.0","0.0","70","50","51"
"USC00190120","AMHERST, MA US","2015-09-27",,"0.00","0.0","0.0","68","38","40"
"USC00190120","AMHERST, MA US","2015-09-28",,"0.00","0.0","0.0","71","39","51"
"USC00190120","AMHERST, MA US","2015-09-29",,"0.00","0.0","0.0","77","50","67"
"USC00190120","AMHERST, MA US","2015-09-30",,"1.65","0.0","0.0","80","67","71"
"USC00190120","AMHERST, MA US","2015-10-01",,"1.38","0.0","0.0","73","50","50"
"USC00190120","AMHERST, MA US","2015-10-02",,"0.00","0.0","0.0","62","48","48"
"USC00190120","AMHERST, MA US","2015-10-03",,"0.04","0.0","0.0","55","48","48"
"USC00190120","AMHERST, MA US","2015-10-04",,"0.03","0.0","0.0","55","47","48"
"USC00190120","AMHERST, MA US","2015-10-05",,"0.00","0.0","0.0","60","40","42"
"USC00190120","AMHERST, MA US","2015-10-06",,"0.00","0.0","0.0","63","39","42"
"USC00190120","AMHERST, MA US","2015-10-07",,"0.00","0.0","0.0","70","42","48"
"USC00190120","AMHERST, MA US","2015-10-08",,"0.00","0.0","0.0","70","41","42"
"USC00190120","AMHERST, MA US","2015-10-09",,"0.00","0.0","0.0","70","41","50"
"USC00190120","AMHERST, MA US","2015-10-10",,"0.34","0.0","0.0","67","38","39"
"USC00190120","AMHERST, MA US","2015-10-11",,"0.00","0.0","0.0","67","35","35"
"USC00190120","AMHERST, MA US","2015-10-12",,"0.00","0.0","0.0","68","35","40"
"USC00190120","AMHERST, MA US","2015-10-13",,"0.00","0.0","0.0","75","39","53"
"USC00190120","AMHERST, MA US","2015-10-14",,"0.00","0.0","0.0","70","45","46"
"USC00190120","AMHERST, MA US","2015-10-15",,"0.00","0.0","0.0","65","33","33"
"USC00190120","AMHERST, MA US","2015-10-16",,"0.00","0.0","0.0","62","32","47"
"USC00190120","AMHERST, MA US","2015-10-17",,"0.02","0.0","0.0","60","37","43"
"USC00190120","AMHERST, MA US","2015-10-18",,"0.00","0.0","0.0","53","25","25"
"USC00190120","AMHERST, MA US","2015-10-19",,"0.00","0.0","0.0","44","18","20"
"USC00190120","AMHERST, MA US","2015-10-20",,"0.00","0.0","0.0","50","20","45"
"USC00190120","AMHERST, MA US","2015-10-21",,"0.00","0.0","0.0","68","44","48"
"USC00190120","AMHERST, MA US","2015-10-22",,"0.01","0.0","0.0","68","48","51"
"USC00190120","AMHERST, MA US","2015-10-23",,"0.05","0.0","0.0","71","39","47"
"USC00190120","AMHERST, MA US","2015-10-24",,"0.00","0.0","0.0","71","26","28"
"USC00190120","AMHERST, MA US","2015-10-25",,"0.18","0.0","0.0","47","28","47"
"USC00190120","AMHERST, MA US","2015-10-26",,"0.05","0.0","0.0","62","29","30"
"USC00190120","AMHERST, MA US","2015-10-27",,"0.00","0.0","0.0","58","26","27"
"USC00190120","AMHERST, MA US","2015-10-28",,"0.00","0.0","0.0","56","26","36"
"USC00190120","AMHERST, MA US","2015-10-29",,"2.10","0.0","0.0","69","36","66"
"USC00190120","AMHERST, MA US","2015-10-30",,"0.00","0.0","0.0","74","45","48"
"USC00190120","AMHERST, MA US","2015-10-31",,"0.00","0.0","0.0","58","27","28"
"USC00190120","AMHERST, MA US","2015-11-01",,"0.03","0.0","0.0","53","26","49"
"USC00190120","AMHERST, MA US","2015-11-02",,"0.00","0.0","0.0","62","38","38"
"USC00190120","AMHERST, MA US","2015-11-03",,"0.00","0.0","0.0","66","34","36"
"USC00190120","AMHERST, MA US","2015-11-04",,"0.00","0.0","0.0","73","36","38"
"USC00190120","AMHERST, MA US","2015-11-05",,"0.00","0.0","0.0","68","38","49"
"USC00190120","AMHERST, MA US","2015-11-06",,"0.00","0.0","0.0","73","49","62"
"USC00190120","AMHERST, MA US","2015-11-07",,"0.00","0.0","0.0","74","49","54"
"USC00190120","AMHERST, MA US","2015-11-08",,"0.00","0.0","0.0","58","33","35"
"USC00190120","AMHERST, MA US","2015-11-09",,"0.00","0.0","0.0","55","27","28"
"USC00190120","AMHERST, MA US","2015-11-10",,"0.00","0.0","0.0","59","28","34"
"USC00190120","AMHERST, MA US","2015-11-11",,"0.05","0.0","0.0","50","34","44"
"USC00190120","AMHERST, MA US","2015-11-12",,"0.24","0.0","0.0","50","44","45"
"USC00190120","AMHERST, MA US","2015-11-13",,"0.12","0.0","0.0","55","42","49"
"USC00190120","AMHERST, MA US","2015-11-14",,"0.02","0.0","0.0","57","42","42"
"USC00190120","AMHERST, MA US","2015-11-15",,"0.00","0.0","0.0","43","26","41"
"USC00190120","AMHERST, MA US","2015-11-16",,"0.00","0.0","0.0","58","29","30"
"USC00190120","AMHERST, MA US","2015-11-17",,"0.00","0.0","0.0","61","26","26"
"USC00190120","AMHERST, MA US","2015-11-18",,"0.00","0.0","0.0","47","19","21"
"USC00190120","AMHERST, MA US","2015-11-19",,"0.00","0.0","0.0","48","21","48"
"USC00190120","AMHERST, MA US","2015-11-20",,"1.23","0.0","0.0","57","47","50"
"USC00190120","AMHERST, MA US","2015-11-21",,"0.00","0.0","0.0","57","29","29"
"USC00190120","AMHERST, MA US","2015-11-22",,"0.01","0.0","0.0","50","29","37"
"USC00190120","AMHERST, MA US","2015-11-23",,"0.00","0.0","0.0","47","32","33"
"USC00190120","AMHERST, MA US","2015-11-24",,"0.00","0.0","0.0","40","17","18"
"USC00190120","AMHERST, MA US","2015-11-25",,"0.00","0.0","0.0","43","18","19"
"USC00190120","AMHERST, MA US","2015-11-26",,"0.00","0.0","0.0","47","18","33"
"USC00190120","AMHERST, MA US","2015-11-27",,"0.00","0.0","0.0","55","32","50"
"USC00190120","AMHERST, MA US","2015-11-28",,"0.01","0.0","0.0","66","49","50"
"USC00190120","AMHERST, MA US","2015-11-29",,"0.18","0.0","0.0","51","23","24"
"USC00190120","AMHERST, MA US","2015-11-30",,"0.00","0.0","0.0","44","20","26"
"USC00190120","AMHERST, MA US","2015-12-01",,"0.00","0.0","0.0","35","22","26"
"USC00190120","AMHERST, MA US","2015-12-02",,"0.20","0.0","0.0","37","26","37"
"USC00190120","AMHERST, MA US","2015-12-03",,"0.58","0.0","0.0","44","36","44"
"USC00190120","AMHERST, MA US","2015-12-04",,"0.00","0.0","0.0","47","26","27"
"USC00190120","AMHERST, MA US","2015-12-05",,"0.00","0.0","0.0","47","24","25"
"USC00190120","AMHERST, MA US","2015-12-06",,"0.00","0.0","0.0","54","24","28"
"USC00190120","AMHERST, MA US","2015-12-07",,"0.00","0.0","0.0","54","24","26"
"USC00190120","AMHERST, MA US","2015-12-08",,"0.00","0.0","0.0","53","25","34"
"USC00190120","AMHERST, MA US","2015-12-09",,"0.00","0.0","0.0","44","34","36"
"USC00190120","AMHERST, MA US","2015-12-10",,"0.06","0.0","0.0","46","36","43"
"USC00190120","AMHERST, MA US","2015-12-11",,"0.00","0.0","0.0","57","37","40"
"USC00190120","AMHERST, MA US","2015-12-12",,"0.00","0.0","0.0",,"32","41"
"USC00190120","AMHERST, MA US","2015-12-13",,"0.00","0.0","0.0","61","38","49"
"USC00190120","AMHERST, MA US","2015-12-14",,"0.00","0.0","0.0","51","47","47"
"USC00190120","AMHERST, MA US","2015-12-15",,"0.49","0.0","0.0","60","46","51"
"USC00190120","AMHERST, MA US","2015-12-16",,"0.00","0.0","0.0","56","37","37"
"USC00190120","AMHERST, MA US","2015-12-17",,"0.03","0.0","0.0","49","36","40"
"USC00190120","AMHERST, MA US","2015-12-18",,"0.41","0.0","0.0","46","40","44"
"USC00190120","AMHERST, MA US","2015-12-19",,"0.00","0.0","0.0","46","34","34"
"USC00190120","AMHERST, MA US","2015-12-20",,"0.00","0.0","0.0","39","31","33"
"USC00190120","AMHERST, MA US","2015-12-21",,"0.00","0.0","0.0","41","24","35"
"USC00190120","AMHERST, MA US","2015-12-22",,"0.07","0.0","0.0","49","35","39"
"USC00190120","AMHERST, MA US","2015-12-23",,"0.27","0.0","0.0","55","37","41"
"USC00190120","AMHERST, MA US","2015-12-24",,"1.02","0.0","0.0","51","41","49"
"USC00190120","AMHERST, MA US","2015-12-25",,"0.00","0.0","0.0","66","36","36"
"USC00190120","AMHERST, MA US","2015-12-26",,"0.00","0.0","0.0","59","35","35"
"USC00190120","AMHERST, MA US","2015-12-27",,"0.16","0.0","0.0","50","35","41"
"USC00190120","AMHERST, MA US","2015-12-28",,"0.02","0.0","0.0","47","33","34"
"USC00190120","AMHERST, MA US","2015-12-29",,"0.67","0.9","1.0","34","24","25"
"USC00190120","AMHERST, MA US","2015-12-30",,"0.37","0.5","2.0","30","25","30"
"USC00190120","AMHERST, MA US","2015-12-31",,"0.18","0.0","2.0","33","29","32"
"USC00190120","AMHERST, MA US","2016-01-01",,"0.00","0.0","1.0","44","32","37"
"USC00190120","AMHERST, MA US","2016-01-02",,"0.01","0.1","1.0","40","28","30"
"USC00190120","AMHERST, MA US","2016-01-03",,"0.00","0.0","0.0","38","27","28"
"USC00190120","AMHERST, MA US","2016-01-04",,"0.00","0.0","0.0","41","26","27"
"USC00190120","AMHERST, MA US","2016-01-05",,"0.00","0.0","0.0","27","6","6"
"USC00190120","AMHERST, MA US","2016-01-06",,"0.00","0.0","0.0","26","6","6"
"USC00190120","AMHERST, MA US","2016-01-07",,"0.00","0.0","0.0","39","6","11"
"USC00190120","AMHERST, MA US","2016-01-08",,"0.00","0.0","0.0","40","10","15"
"USC00190120","AMHERST, MA US","2016-01-09",,"0.01","0.0","0.0","36","15","33"
"USC00190120","AMHERST, MA US","2016-01-10",,"0.00","0.0","0.0","43","33","38"
"USC00190120","AMHERST, MA US","2016-01-11",,"1.09","0.0","0.0","59","30","30"
"USC00190120","AMHERST, MA US","2016-01-12",,"0.00","0.0","0.0","32","16","19"
"USC00190120","AMHERST, MA US","2016-01-13",,"0.11","0.6","1.0","34","19","24"
"USC00190120","AMHERST, MA US","2016-01-14",,"0.00","0.0","0.0","26","15","18"
"USC00190120","AMHERST, MA US","2016-01-15",,"0.00","0.0","0.0","31","18","24"
"USC00190120","AMHERST, MA US","2016-01-16",,"0.14","0.0","0.0","38","24","33"
"USC00190120","AMHERST, MA US","2016-01-17",,"0.31","0.0","0.0","41","29","32"
"USC00190120","AMHERST, MA US","2016-01-18",,"0.03","0.4","0.0","34","22","22"
"USC00190120","AMHERST, MA US","2016-01-19",,"0.00","0.0","0.0","25","14","16"
"USC00190120","AMHERST, MA US","2016-01-20",,"0.00","0.0","0.0","23","12","14"
"USC00190120","AMHERST, MA US","2016-01-21",,"0.00","0.0","0.0","31","12","13"
"USC00190120","AMHERST, MA US","2016-01-22",,"0.00","0.0","0.0","32","11","16"
"USC00190120","AMHERST, MA US","2016-01-23",,"0.00","0.0","0.0","29","16","22"
"USC00190120","AMHERST, MA US","2016-01-24",,"0.00","0.0","0.0","28","18","18"
"USC00190120","AMHERST, MA US","2016-01-25",,"0.00","0.0","0.0","37","17","17"
"USC00190120","AMHERST, MA US","2016-01-26",,"0.00","0.0","0.0","39","16","27"
"USC00190120","AMHERST, MA US","2016-01-27",,"0.00","0.0","0.0","45","27","37"
"USC00190120","AMHERST, MA US","2016-01-28",,"0.00","0.0","0.0","44","15","15"
"USC00190120","AMHERST, MA US","2016-01-29",,"0.00","0.0","0.0","42","15","28"
"USC00190120","AMHERST, MA US","2016-01-30",,"0.00","0.0","0.0","34","19","19"
"USC00190120","AMHERST, MA US","2016-01-31",,"0.00","0.0","0.0","41","19","35"
"USC00190120","AMHERST, MA US","2016-02-01",,"0.00","0.0","0.0","50","32","34"
"USC00190120","AMHERST, MA US","2016-02-02",,"0.00","0.0","0.0","56","23","26"
"USC00190120","AMHERST, MA US","2016-02-03",,"0.00","0.0","0.0","49","26","38"
"USC00190120","AMHERST, MA US","2016-02-04",,"0.48","0.0","0.0","59","33","49"
"USC00190120","AMHERST, MA US","2016-02-05",,"0.05","0.1","1.0","49","32","32"
"USC00190120","AMHERST, MA US","2016-02-06",,"0.14","2.3","3.0","37","8","11"
"USC00190120","AMHERST, MA US","2016-02-07",,"0.00","0.0","3.0","38","11","16"
"USC00190120","AMHERST, MA US","2016-02-08",,"0.00","0.0","1.0","47","15","28"
"USC00190120","AMHERST, MA US","2016-02-09",,"0.29","3.7","5.0","28","16","16"
"USC00190120","AMHERST, MA US","2016-02-10",,"0.03","0.2","4.0","30","13","21"
"USC00190120","AMHERST, MA US","2016-02-11",,"0.05","0.2","5.0","35","21","23"
"USC00190120","AMHERST, MA US","2016-02-12",,"0.00","0.0","5.0","24","-2","1"
"USC00190120","AMHERST, MA US","2016-02-13",,"0.00","0.0","5.0","24","-2","9"
"USC00190120","AMHERST, MA US","2016-02-14",,"0.00","0.0","4.0","19","-12","-11"
"USC00190120","AMHERST, MA US","2016-02-15",,"0.00","0.0","4.0","10","-11","-11"
"USC00190120","AMHERST, MA US","2016-02-16",,"0.42","1.6","5.0","26","-11","26"
"USC00190120","AMHERST, MA US","2016-02-17",,"0.50","0.0","0.0","56","26","34"
"USC00190120","AMHERST, MA US","2016-02-18",,"0.00","0.0","0.0","38","24","25"
"USC00190120","AMHERST, MA US","2016-02-19",,"0.00","0.0","0.0","33","12","14"
"USC00190120","AMHERST, MA US","2016-02-20",,"0.05","0.0","0.0","39","14","39"
"USC00190120","AMHERST, MA US","2016-02-21",,"0.00","0.0","0.0","60","38","38"
"USC00190120","AMHERST, MA US","2016-02-22",,"0.00","0.0","0.0","50","27","31"
"USC00190120","AMHERST, MA US","2016-02-23",,"0.00","0.0","0.0","43","22","25"
"USC00190120","AMHERST, MA US","2016-02-24",,"0.20","0.3","0.0","40","25","33"
"USC00190120","AMHERST, MA US","2016-02-25",,"2.18","0.0","0.0","63","32","57"
"USC00190120","AMHERST, MA US","2016-02-26",,"0.05","0.0","0.0","59","28","29"
"USC00190120","AMHERST, MA US","2016-02-27",,"0.00","0.0","0.0","33","15","18"
"USC00190120","AMHERST, MA US","2016-02-28",,"0.00","0.0","0.0","39","18","34"
"USC00190120","AMHERST, MA US","2016-02-29",,"0.00","0.0","0.0","58","34","42"
"USC00190120","AMHERST, MA US","2016-03-01",,"0.00","0.0","0.0","52","28","28"
"USC00190120","AMHERST, MA US","2016-03-02",,"0.71","0.0","0.0","43","28","36"
"USC00190120","AMHERST, MA US","2016-03-03",,"0.00","0.0","0.0","40","17","18"
"USC00190120","AMHERST, MA US","2016-03-04",,"0.00","0.0","0.0","36","18","25"
"USC00190120","AMHERST, MA US","2016-03-05",,"0.00","0.0","0.0","34","21","23"
"USC00190120","AMHERST, MA US","2016-03-06",,"0.00","0.0","0.0","37","22","26"
"USC00190120","AMHERST, MA US","2016-03-07",,"0.00","0.0","0.0","43","20","32"
"USC00190120","AMHERST, MA US","2016-03-08",,"0.00","0.0","0.0","53","31","32"
"USC00190120","AMHERST, MA US","2016-03-09",,"0.00","0.0","0.0","61","32","39"
"USC00190120","AMHERST, MA US","2016-03-10",,"0.00","0.0","0.0","79","38","52"
"USC00190120","AMHERST, MA US","2016-03-11",,"0.16","0.0","0.0","67","49","53"
"USC00190120","AMHERST, MA US","2016-03-12",,"0.00","0.0","0.0","58","26","32"
"USC00190120","AMHERST, MA US","2016-03-13",,"0.00","0.0","0.0","64","32","42"
"USC00190120","AMHERST, MA US","2016-03-14",,"0.00","0.0","0.0","63","42","42"
"USC00190120","AMHERST, MA US","2016-03-15",,"0.57","0.0","0.0","42","37","38"
"USC00190120","AMHERST, MA US","2016-03-16",,"0.00","0.0","0.0","49","38","42"
"USC00190120","AMHERST, MA US","2016-03-17",,"0.30","0.0","0.0","64","42","44"
"USC00190120","AMHERST, MA US","2016-03-18",,"0.00","0.0","0.0","62","36","42"
"USC00190120","AMHERST, MA US","2016-03-19",,"0.00","0.0","0.0","51","22","23"
"USC00190120","AMHERST, MA US","2016-03-20",,"0.00","0.0","0.0","43","22","23"
"USC00190120","AMHERST, MA US","2016-03-21",,"0.05","0.8","1.0","42","23","29"
"USC00190120","AMHERST, MA US","2016-03-22",,"0.00","0.0","0.0","48","29","32"
"USC00190120","AMHERST, MA US","2016-03-23",,"0.00","0.0","0.0","51","32","46"
"USC00190120","AMHERST, MA US","2016-03-24",,"0.00","0.0","0.0","65","36","36"
"USC00190120","AMHERST, MA US","2016-03-25",,"0.06","0.0","0.0","52","36","36"
"USC00190120","AMHERST, MA US","2016-03-26",,"0.08","0.0","0.0","54","35","35"
"USC00190120","AMHERST, MA US","2016-03-27",,"0.00","0.0","0.0","51","35","37"
"USC00190120","AMHERST, MA US","2016-03-28",,"0.00","0.0","0.0","53","37","38"
"USC00190120","AMHERST, MA US","2016-03-29",,"0.65","0.0","0.0","46","38","41"
"USC00190120","AMHERST, MA US","2016-03-30",,"0.00","0.0","0.0","48","23","26"
"USC00190120","AMHERST, MA US","2016-03-31",,"0.00","0.0","0.0","59","26","49"
"USC00190120","AMHERST, MA US","2016-04-01",,"0.00","0.0","0.0","71","49","61"
